target,location,truth_date,year_week,value
hospital admissions,PT,2026-03-08,2026-W10,2
hospital admissions,PT,2026-03-01,2026-W09,5
hospital admissions,PT,2026-02-22,2026-W08,6
hospital admissions,PT,2026-02-15,2026-W07,4
hospital admissions,PT,2026-02-08,2026-W06,7
hospital admissions,PT,2026-02-01,2026-W05,1
hospital admissions,PT,2026-01-25,2026-W04,7
hospital admissions,PT,2026-01-18,2026-W03,4
hospital admissions,PT,2026-01-11,2026-W02,14
hospital admissions,PT,2026-01-04,2026-W01,18
hospital admissions,PT,2025-12-28,2025-W52,16
hospital admissions,PT,2025-12-21,2025-W51,12
hospital admissions,PT,2025-12-14,2025-W50,13
hospital admissions,PT,2025-12-07,2025-W49,14
hospital admissions,PT,2025-11-30,2025-W48,19
hospital admissions,PT,2025-11-23,2025-W47,17
hospital admissions,PT,2025-11-16,2025-W46,20
hospital admissions,PT,2025-11-09,2025-W45,22
hospital admissions,PT,2025-11-02,2025-W44,28
hospital admissions,PT,2025-10-26,2025-W43,43
hospital admissions,PT,2025-10-19,2025-W42,70
hospital admissions,PT,2025-10-12,2025-W41,115
hospital admissions,PT,2025-10-05,2025-W40,143
hospital admissions,PT,2025-09-28,2025-W39,144
hospital admissions,PT,2025-09-21,2025-W38,163
hospital admissions,PT,2025-09-14,2025-W37,160
hospital admissions,PT,2025-09-07,2025-W36,155
hospital admissions,PT,2025-08-31,2025-W35,183
hospital admissions,PT,2025-08-24,2025-W34,214
hospital admissions,PT,2025-08-17,2025-W33,178
hospital admissions,PT,2025-08-10,2025-W32,222
hospital admissions,PT,2025-08-03,2025-W31,175
hospital admissions,PT,2025-07-27,2025-W30,168
hospital admissions,PT,2025-07-20,2025-W29,173
hospital admissions,PT,2025-07-13,2025-W28,158
hospital admissions,PT,2025-07-06,2025-W27,139
hospital admissions,PT,2025-06-29,2025-W26,141
hospital admissions,PT,2025-06-22,2025-W25,123
hospital admissions,PT,2025-06-15,2025-W24,133
hospital admissions,PT,2025-06-08,2025-W23,105
hospital admissions,PT,2025-06-01,2025-W22,107
hospital admissions,PT,2025-05-25,2025-W21,101
hospital admissions,PT,2025-05-18,2025-W20,76
hospital admissions,PT,2025-05-11,2025-W19,54
hospital admissions,PT,2025-05-04,2025-W18,46
hospital admissions,PT,2025-04-27,2025-W17,49
hospital admissions,PT,2025-04-20,2025-W16,35
hospital admissions,PT,2025-04-13,2025-W15,50
hospital admissions,PT,2025-04-06,2025-W14,36
hospital admissions,PT,2025-03-30,2025-W13,34
hospital admissions,PT,2025-03-23,2025-W12,25
hospital admissions,PT,2025-03-16,2025-W11,27
hospital admissions,PT,2025-03-09,2025-W10,25
hospital admissions,PT,2025-03-02,2025-W09,19
hospital admissions,PT,2025-02-23,2025-W08,19
hospital admissions,PT,2025-02-16,2025-W07,23
hospital admissions,PT,2025-02-09,2025-W06,21
hospital admissions,PT,2025-02-02,2025-W05,28
hospital admissions,PT,2025-01-26,2025-W04,21
hospital admissions,PT,2025-01-19,2025-W03,22
hospital admissions,PT,2025-01-12,2025-W02,42
hospital admissions,PT,2025-01-05,2025-W01,37
hospital admissions,PT,2024-12-29,2024-W52,48
hospital admissions,PT,2024-12-22,2024-W51,30
hospital admissions,PT,2024-12-15,2024-W50,18
hospital admissions,PT,2024-12-08,2024-W49,27
hospital admissions,PT,2024-12-01,2024-W48,23
hospital admissions,PT,2024-11-24,2024-W47,27
hospital admissions,PT,2024-11-17,2024-W46,29
hospital admissions,PT,2024-11-10,2024-W45,40
hospital admissions,PT,2024-11-03,2024-W44,42
hospital admissions,PT,2024-10-27,2024-W43,76
hospital admissions,PT,2024-10-20,2024-W42,80
hospital admissions,PT,2024-10-13,2024-W41,91
hospital admissions,PT,2024-10-06,2024-W40,97
hospital admissions,PT,2024-09-29,2024-W39,110
hospital admissions,PT,2024-09-22,2024-W38,135
hospital admissions,PT,2024-09-15,2024-W37,130
hospital admissions,PT,2024-09-08,2024-W36,146
hospital admissions,PT,2024-09-01,2024-W35,187
hospital admissions,PT,2024-08-25,2024-W34,233
hospital admissions,PT,2024-08-18,2024-W33,197
hospital admissions,PT,2024-08-11,2024-W32,217
hospital admissions,PT,2024-08-04,2024-W31,272
hospital admissions,PT,2024-07-28,2024-W30,361
hospital admissions,PT,2024-07-21,2024-W29,459
hospital admissions,PT,2024-07-14,2024-W28,504
hospital admissions,PT,2024-07-07,2024-W27,603
hospital admissions,PT,2024-06-30,2024-W26,686
hospital admissions,PT,2024-06-23,2024-W25,611
hospital admissions,PT,2024-06-16,2024-W24,630
hospital admissions,PT,2024-06-09,2024-W23,592
hospital admissions,PT,2024-06-02,2024-W22,456
hospital admissions,PT,2024-05-26,2024-W21,357
hospital admissions,PT,2024-05-19,2024-W20,243
hospital admissions,PT,2024-05-12,2024-W19,178
hospital admissions,PT,2024-05-05,2024-W18,110
hospital admissions,PT,2024-04-28,2024-W17,74
hospital admissions,PT,2024-04-21,2024-W16,66
hospital admissions,PT,2024-04-14,2024-W15,45
hospital admissions,PT,2024-04-07,2024-W14,51
hospital admissions,PT,2024-03-31,2024-W13,44
hospital admissions,PT,2024-03-24,2024-W12,53
hospital admissions,PT,2024-03-17,2024-W11,40
hospital admissions,PT,2024-03-10,2024-W10,41
hospital admissions,PT,2024-03-03,2024-W09,43
hospital admissions,PT,2024-02-25,2024-W08,41
hospital admissions,PT,2024-02-18,2024-W07,50
hospital admissions,PT,2024-02-11,2024-W06,50
hospital admissions,PT,2024-02-04,2024-W05,83
hospital admissions,PT,2024-01-28,2024-W04,113
hospital admissions,PT,2024-01-21,2024-W03,177
hospital admissions,PT,2024-01-14,2024-W02,234
hospital admissions,PT,2024-01-07,2024-W01,284
hospital admissions,PT,2023-12-31,2023-W52,352
hospital admissions,PT,2023-12-24,2023-W51,315
hospital admissions,PT,2023-12-17,2023-W50,269
hospital admissions,PT,2023-12-10,2023-W49,274
hospital admissions,PT,2023-12-03,2023-W48,209
hospital admissions,PT,2023-11-26,2023-W47,199
hospital admissions,PT,2023-11-19,2023-W46,197
hospital admissions,PT,2023-11-12,2023-W45,178
hospital admissions,PT,2023-11-05,2023-W44,157
hospital admissions,PT,2023-10-29,2023-W43,197
hospital admissions,PT,2023-10-22,2023-W42,252
hospital admissions,PT,2023-10-15,2023-W41,316
hospital admissions,PT,2023-10-08,2023-W40,353
hospital admissions,PT,2023-10-01,2023-W39,400
hospital admissions,PT,2023-09-24,2023-W38,414
hospital admissions,PT,2023-09-17,2023-W37,491
hospital admissions,PT,2023-09-10,2023-W36,590
hospital admissions,PT,2023-09-03,2023-W35,663
hospital admissions,PT,2023-08-27,2023-W34,671
hospital admissions,PT,2023-08-20,2023-W33,615
hospital admissions,PT,2023-08-13,2023-W32,562
hospital admissions,PT,2023-08-06,2023-W31,445
hospital admissions,PT,2023-07-30,2023-W30,428
hospital admissions,PT,2023-07-23,2023-W29,399
hospital admissions,PT,2023-07-16,2023-W28,354
hospital admissions,PT,2023-07-09,2023-W27,291
hospital admissions,PT,2023-07-02,2023-W26,322
hospital admissions,PT,2023-06-25,2023-W25,309
hospital admissions,PT,2023-06-18,2023-W24,342
hospital admissions,PT,2023-06-11,2023-W23,368
hospital admissions,PT,2023-06-04,2023-W22,381
hospital admissions,PT,2023-05-28,2023-W21,439
hospital admissions,PT,2023-05-21,2023-W20,458
hospital admissions,PT,2023-05-14,2023-W19,319
hospital admissions,PT,2023-05-07,2023-W18,354
hospital admissions,PT,2023-04-30,2023-W17,332
hospital admissions,PT,2023-04-23,2023-W16,362
hospital admissions,PT,2023-04-16,2023-W15,352
hospital admissions,PT,2023-04-09,2023-W14,334
hospital admissions,PT,2023-04-02,2023-W13,350
hospital admissions,PT,2023-03-26,2023-W12,355
hospital admissions,PT,2023-03-19,2023-W11,386
hospital admissions,PT,2023-03-12,2023-W10,378
hospital admissions,PT,2023-03-05,2023-W09,376
hospital admissions,PT,2023-02-26,2023-W08,322
hospital admissions,PT,2023-02-19,2023-W07,368
hospital admissions,PT,2023-02-12,2023-W06,365
hospital admissions,PT,2023-02-05,2023-W05,342
hospital admissions,PT,2023-01-29,2023-W04,320
hospital admissions,PT,2023-01-22,2023-W03,329
hospital admissions,PT,2023-01-15,2023-W02,374
hospital admissions,PT,2023-01-08,2023-W01,369
hospital admissions,PT,2023-01-01,2022-W52,393
hospital admissions,PT,2022-12-25,2022-W51,415
hospital admissions,PT,2022-12-18,2022-W50,389
hospital admissions,PT,2022-12-11,2022-W49,454
hospital admissions,PT,2022-12-04,2022-W48,532
hospital admissions,PT,2022-11-27,2022-W47,561
hospital admissions,PT,2022-11-20,2022-W46,592
hospital admissions,PT,2022-11-13,2022-W45,562
hospital admissions,PT,2022-11-06,2022-W44,575
hospital admissions,PT,2022-10-30,2022-W43,581
hospital admissions,PT,2022-10-23,2022-W42,565
hospital admissions,PT,2022-10-16,2022-W41,564
hospital admissions,PT,2022-10-09,2022-W40,450
hospital admissions,PT,2022-10-02,2022-W39,467
hospital admissions,PT,2022-09-25,2022-W38,485
hospital admissions,PT,2022-09-18,2022-W37,496
hospital admissions,PT,2022-09-11,2022-W36,460
hospital admissions,PT,2022-09-04,2022-W35,464
hospital admissions,PT,2022-08-28,2022-W34,511
hospital admissions,PT,2022-08-21,2022-W33,487
hospital admissions,PT,2022-08-14,2022-W32,526
hospital admissions,PT,2022-08-07,2022-W31,547
hospital admissions,PT,2022-07-31,2022-W30,617
hospital admissions,PT,2022-07-24,2022-W29,749
hospital admissions,PT,2022-07-17,2022-W28,891
hospital admissions,PT,2022-07-10,2022-W27,995
hospital admissions,PT,2022-07-03,2022-W26,1120
hospital admissions,PT,2022-06-26,2022-W25,1179
hospital admissions,SK,2026-05-17,2026-W20,4
hospital admissions,SK,2026-05-10,2026-W19,2
hospital admissions,SK,2026-05-03,2026-W18,6
hospital admissions,SK,2026-04-26,2026-W17,2
hospital admissions,SK,2026-04-19,2026-W16,2
hospital admissions,SK,2026-04-12,2026-W15,1
hospital admissions,SK,2026-04-05,2026-W14,7
hospital admissions,SK,2026-03-29,2026-W13,11
hospital admissions,SK,2026-03-22,2026-W12,7
hospital admissions,SK,2026-03-15,2026-W11,7
hospital admissions,SK,2026-03-08,2026-W10,3
hospital admissions,SK,2026-03-01,2026-W09,2
hospital admissions,SK,2026-02-22,2026-W08,17
hospital admissions,SK,2026-02-15,2026-W07,13
hospital admissions,SK,2026-02-08,2026-W06,9
hospital admissions,SK,2026-02-01,2026-W05,11
hospital admissions,SK,2026-01-25,2026-W04,15
hospital admissions,SK,2026-01-18,2026-W03,21
hospital admissions,SK,2026-01-11,2026-W02,21
hospital admissions,SK,2026-01-04,2026-W01,25
hospital admissions,SK,2025-12-28,2025-W52,12
hospital admissions,SK,2025-12-21,2025-W51,20
hospital admissions,SK,2025-12-14,2025-W50,21
hospital admissions,SK,2025-12-07,2025-W49,18
hospital admissions,SK,2025-11-30,2025-W48,17
hospital admissions,SK,2025-11-23,2025-W47,15
hospital admissions,SK,2025-11-16,2025-W46,30
hospital admissions,SK,2025-11-09,2025-W45,22
hospital admissions,SK,2025-11-02,2025-W44,42
hospital admissions,SK,2025-10-26,2025-W43,57
hospital admissions,SK,2025-10-19,2025-W42,62
hospital admissions,SK,2025-10-12,2025-W41,55
hospital admissions,SK,2025-10-05,2025-W40,39
hospital admissions,SK,2025-09-28,2025-W39,38
hospital admissions,SK,2025-09-21,2025-W38,23
hospital admissions,SK,2025-09-14,2025-W37,14
hospital admissions,SK,2025-09-07,2025-W36,22
hospital admissions,SK,2025-08-31,2025-W35,10
hospital admissions,SK,2025-08-24,2025-W34,8
hospital admissions,SK,2025-08-17,2025-W33,4
hospital admissions,SK,2025-08-10,2025-W32,5
hospital admissions,SK,2025-08-03,2025-W31,4
hospital admissions,SK,2025-07-27,2025-W30,1
hospital admissions,SK,2025-07-20,2025-W29,3
hospital admissions,SK,2025-07-13,2025-W28,2
hospital admissions,SK,2025-07-06,2025-W27,2
hospital admissions,SK,2025-06-22,2025-W25,2
hospital admissions,SK,2025-06-15,2025-W24,3
hospital admissions,SK,2025-06-08,2025-W23,3
hospital admissions,SK,2025-06-01,2025-W22,1
hospital admissions,SK,2025-05-25,2025-W21,1
hospital admissions,SK,2025-05-18,2025-W20,2
hospital admissions,SK,2025-04-27,2025-W17,2
hospital admissions,SK,2025-04-20,2025-W16,1
hospital admissions,SK,2025-04-13,2025-W15,1
hospital admissions,SK,2025-04-06,2025-W14,1
hospital admissions,SK,2025-03-30,2025-W13,2
hospital admissions,SK,2025-03-23,2025-W12,1
hospital admissions,SK,2025-03-16,2025-W11,2
hospital admissions,SK,2025-03-09,2025-W10,3
hospital admissions,SK,2025-03-02,2025-W09,3
hospital admissions,SK,2025-02-23,2025-W08,4
hospital admissions,SK,2025-02-16,2025-W07,3
hospital admissions,SK,2025-02-09,2025-W06,2
hospital admissions,SK,2025-02-02,2025-W05,4
hospital admissions,SK,2025-01-26,2025-W04,8
hospital admissions,SK,2025-01-19,2025-W03,6
hospital admissions,SK,2025-01-12,2025-W02,15
hospital admissions,SK,2025-01-05,2025-W01,9
hospital admissions,SK,2024-12-29,2024-W52,13
hospital admissions,SK,2024-12-22,2024-W51,26
hospital admissions,SK,2024-12-15,2024-W50,16
hospital admissions,SK,2024-12-08,2024-W49,20
hospital admissions,SK,2024-12-01,2024-W48,31
hospital admissions,SK,2024-11-24,2024-W47,42
hospital admissions,SK,2024-11-17,2024-W46,29
hospital admissions,SK,2024-11-10,2024-W45,50
hospital admissions,SK,2024-11-03,2024-W44,42
hospital admissions,SK,2024-10-27,2024-W43,81
hospital admissions,SK,2024-10-20,2024-W42,71
hospital admissions,SK,2024-10-13,2024-W41,89
hospital admissions,SK,2024-10-06,2024-W40,110
hospital admissions,SK,2024-09-29,2024-W39,78
hospital admissions,SK,2024-09-22,2024-W38,76
hospital admissions,SK,2024-09-15,2024-W37,72
hospital admissions,SK,2024-09-08,2024-W36,57
hospital admissions,SK,2024-09-01,2024-W35,47
hospital admissions,SK,2024-08-25,2024-W34,60
hospital admissions,SK,2024-08-18,2024-W33,41
hospital admissions,SK,2024-08-11,2024-W32,36
hospital admissions,SK,2024-08-04,2024-W31,36
hospital admissions,SK,2024-07-28,2024-W30,22
hospital admissions,SK,2024-07-21,2024-W29,17
hospital admissions,SK,2024-07-14,2024-W28,9
hospital admissions,SK,2024-07-07,2024-W27,4
hospital admissions,SK,2024-06-30,2024-W26,2
hospital admissions,SK,2024-06-23,2024-W25,4
hospital admissions,SK,2024-06-16,2024-W24,2
hospital admissions,SK,2024-06-09,2024-W23,2
hospital admissions,SK,2024-06-02,2024-W22,3
hospital admissions,SK,2024-05-26,2024-W21,4
hospital admissions,SK,2024-05-19,2024-W20,4
hospital admissions,SK,2024-05-05,2024-W18,1
hospital admissions,SK,2024-04-28,2024-W17,4
hospital admissions,SK,2024-04-21,2024-W16,1
hospital admissions,SK,2024-04-14,2024-W15,6
hospital admissions,SK,2024-04-07,2024-W14,8
hospital admissions,SK,2024-03-31,2024-W13,4
hospital admissions,SK,2024-03-24,2024-W12,6
hospital admissions,SK,2024-03-17,2024-W11,4
hospital admissions,SK,2024-03-10,2024-W10,18
hospital admissions,SK,2024-03-03,2024-W09,28
hospital admissions,SK,2024-02-25,2024-W08,27
hospital admissions,SK,2024-02-18,2024-W07,32
hospital admissions,SK,2024-02-11,2024-W06,53
hospital admissions,SK,2024-02-04,2024-W05,69
hospital admissions,SK,2024-01-28,2024-W04,118
hospital admissions,SK,2024-01-21,2024-W03,113
hospital admissions,SK,2024-01-14,2024-W02,167
hospital admissions,SK,2024-01-07,2024-W01,166
hospital admissions,SK,2023-12-31,2023-W52,179
hospital admissions,SK,2023-12-24,2023-W51,267
hospital admissions,SK,2023-12-17,2023-W50,405
hospital admissions,SK,2023-12-10,2023-W49,325
hospital admissions,SK,2023-12-03,2023-W48,311
hospital admissions,SK,2023-11-26,2023-W47,228
hospital admissions,SK,2023-11-19,2023-W46,166
hospital admissions,SK,2023-11-12,2023-W45,168
hospital admissions,SK,2023-11-05,2023-W44,161
hospital admissions,SK,2023-10-29,2023-W43,176
hospital admissions,SK,2023-10-22,2023-W42,177
hospital admissions,SK,2023-10-15,2023-W41,139
hospital admissions,SK,2023-10-08,2023-W40,109
hospital admissions,SK,2023-10-01,2023-W39,121
hospital admissions,SK,2023-09-24,2023-W38,90
hospital admissions,SK,2023-09-17,2023-W37,48
hospital admissions,SK,2023-09-10,2023-W36,39
hospital admissions,SK,2023-09-03,2023-W35,24
hospital admissions,SK,2023-08-27,2023-W34,24
hospital admissions,SK,2023-08-20,2023-W33,13
hospital admissions,SK,2023-08-13,2023-W32,8
hospital admissions,SK,2023-08-06,2023-W31,6
hospital admissions,SK,2023-07-30,2023-W30,6
hospital admissions,SK,2023-07-23,2023-W29,7
hospital admissions,SK,2023-07-16,2023-W28,15
hospital admissions,SK,2023-07-09,2023-W27,6
hospital admissions,SK,2023-07-02,2023-W26,8
hospital admissions,SK,2023-06-25,2023-W25,19
hospital admissions,SK,2023-06-18,2023-W24,26
hospital admissions,SK,2023-06-11,2023-W23,19
hospital admissions,SK,2023-06-04,2023-W22,32
hospital admissions,SK,2023-05-28,2023-W21,41
hospital admissions,SK,2023-05-21,2023-W20,42
hospital admissions,SK,2023-05-14,2023-W19,67
hospital admissions,SK,2023-05-07,2023-W18,77
hospital admissions,SK,2023-04-30,2023-W17,102
hospital admissions,SK,2023-04-23,2023-W16,134
hospital admissions,SK,2023-04-16,2023-W15,192
hospital admissions,SK,2023-04-09,2023-W14,151
hospital admissions,SK,2023-04-02,2023-W13,221
hospital admissions,SK,2023-03-26,2023-W12,270
hospital admissions,SK,2023-03-19,2023-W11,308
hospital admissions,SK,2023-03-12,2023-W10,381
hospital admissions,SK,2023-03-05,2023-W09,345
hospital admissions,SK,2023-02-26,2023-W08,265
hospital admissions,SK,2023-02-19,2023-W07,295
hospital admissions,SK,2023-02-12,2023-W06,283
hospital admissions,SK,2023-02-05,2023-W05,181
hospital admissions,SK,2023-01-29,2023-W04,127
hospital admissions,SK,2023-01-22,2023-W03,148
hospital admissions,SK,2023-01-15,2023-W02,159
hospital admissions,SK,2023-01-08,2023-W01,155
hospital admissions,SK,2023-01-01,2022-W52,232
hospital admissions,SK,2022-12-25,2022-W51,239
hospital admissions,SK,2022-12-18,2022-W50,250
hospital admissions,SK,2022-12-11,2022-W49,317
hospital admissions,SK,2022-12-04,2022-W48,248
hospital admissions,SK,2022-11-27,2022-W47,171
hospital admissions,SK,2022-11-20,2022-W46,170
hospital admissions,SK,2022-11-13,2022-W45,184
hospital admissions,SK,2022-11-06,2022-W44,265
hospital admissions,SK,2022-10-30,2022-W43,312
hospital admissions,SK,2022-10-23,2022-W42,366
hospital admissions,SK,2022-10-16,2022-W41,468
hospital admissions,SK,2022-10-09,2022-W40,524
hospital admissions,SK,2022-10-02,2022-W39,564
hospital admissions,SK,2022-09-25,2022-W38,319
hospital admissions,SK,2022-09-18,2022-W37,222
hospital admissions,SK,2022-09-11,2022-W36,183
hospital admissions,SK,2022-09-04,2022-W35,191
hospital admissions,SK,2022-08-28,2022-W34,244
hospital admissions,SK,2022-08-21,2022-W33,271
hospital admissions,SK,2022-08-14,2022-W32,281
hospital admissions,SK,2022-08-07,2022-W31,300
hospital admissions,SK,2022-07-31,2022-W30,420
hospital admissions,SK,2022-07-24,2022-W29,370
hospital admissions,SK,2022-07-17,2022-W28,239
hospital admissions,SK,2022-07-10,2022-W27,163
hospital admissions,SK,2022-07-03,2022-W26,155
hospital admissions,SK,2022-06-26,2022-W25,157
hospital admissions,SI,2022-09-25,2022-W38,37
hospital admissions,SI,2022-09-18,2022-W37,57
hospital admissions,SI,2022-09-11,2022-W36,43
hospital admissions,SI,2022-09-04,2022-W35,47
hospital admissions,SI,2022-08-28,2022-W34,60
hospital admissions,SI,2022-08-21,2022-W33,65
hospital admissions,SI,2022-08-14,2022-W32,68
hospital admissions,SI,2022-08-07,2022-W31,67
hospital admissions,SI,2022-07-31,2022-W30,80
hospital admissions,SI,2022-07-24,2022-W29,92
hospital admissions,SI,2022-07-17,2022-W28,68
hospital admissions,SI,2022-07-10,2022-W27,57
hospital admissions,SI,2022-07-03,2022-W26,45
hospital admissions,SI,2022-06-26,2022-W25,20
hospital admissions,ES,2026-05-03,2026-W18,1
hospital admissions,ES,2026-04-05,2026-W14,1
hospital admissions,ES,2026-03-22,2026-W12,1
hospital admissions,ES,2026-01-04,2026-W01,3
hospital admissions,ES,2025-12-21,2025-W51,1
hospital admissions,ES,2025-12-14,2025-W50,1
hospital admissions,ES,2025-12-07,2025-W49,4
hospital admissions,ES,2025-11-30,2025-W48,1
hospital admissions,ES,2025-11-23,2025-W47,7
hospital admissions,ES,2025-11-16,2025-W46,3
hospital admissions,ES,2025-11-09,2025-W45,3
hospital admissions,ES,2025-11-02,2025-W44,5
hospital admissions,ES,2025-10-26,2025-W43,10
hospital admissions,ES,2025-10-19,2025-W42,10
hospital admissions,ES,2025-10-12,2025-W41,7
hospital admissions,ES,2025-10-05,2025-W40,18
hospital admissions,ES,2025-09-28,2025-W39,4
hospital admissions,ES,2025-09-21,2025-W38,10
hospital admissions,ES,2025-09-14,2025-W37,5
hospital admissions,ES,2025-09-07,2025-W36,5
hospital admissions,ES,2025-08-31,2025-W35,14
hospital admissions,ES,2025-08-24,2025-W34,16
hospital admissions,ES,2025-08-17,2025-W33,14
hospital admissions,ES,2025-08-10,2025-W32,15
hospital admissions,ES,2025-08-03,2025-W31,11
hospital admissions,ES,2025-07-27,2025-W30,12
hospital admissions,ES,2025-07-20,2025-W29,18
hospital admissions,ES,2025-07-13,2025-W28,11
hospital admissions,ES,2025-07-06,2025-W27,5
hospital admissions,ES,2025-06-29,2025-W26,8
hospital admissions,ES,2025-06-22,2025-W25,7
hospital admissions,ES,2025-06-15,2025-W24,12
hospital admissions,ES,2025-06-08,2025-W23,3
hospital admissions,ES,2025-06-01,2025-W22,8
hospital admissions,ES,2025-05-25,2025-W21,7
hospital admissions,ES,2025-05-18,2025-W20,5
hospital admissions,ES,2025-05-11,2025-W19,4
hospital admissions,ES,2025-05-04,2025-W18,6
hospital admissions,ES,2025-04-27,2025-W17,1
hospital admissions,ES,2025-04-20,2025-W16,4
hospital admissions,ES,2025-04-13,2025-W15,3
hospital admissions,ES,2025-04-06,2025-W14,2
hospital admissions,ES,2025-03-30,2025-W13,1
hospital admissions,ES,2025-03-23,2025-W12,5
hospital admissions,ES,2025-03-16,2025-W11,4
hospital admissions,ES,2025-03-09,2025-W10,5
hospital admissions,ES,2025-03-02,2025-W09,4
hospital admissions,ES,2025-02-23,2025-W08,4
hospital admissions,ES,2025-02-16,2025-W07,3
hospital admissions,ES,2025-02-09,2025-W06,3
hospital admissions,ES,2025-02-02,2025-W05,6
hospital admissions,ES,2025-01-26,2025-W04,5
hospital admissions,ES,2025-01-19,2025-W03,4
hospital admissions,ES,2025-01-12,2025-W02,5
hospital admissions,ES,2025-01-05,2025-W01,8
hospital admissions,ES,2024-12-29,2024-W52,6
hospital admissions,ES,2024-12-15,2024-W50,1
hospital admissions,ES,2024-12-08,2024-W49,3
hospital admissions,ES,2024-12-01,2024-W48,1
hospital admissions,ES,2024-11-24,2024-W47,1
hospital admissions,ES,2024-11-10,2024-W45,2
hospital admissions,ES,2024-11-03,2024-W44,2
hospital admissions,ES,2024-10-27,2024-W43,5
hospital admissions,ES,2024-10-20,2024-W42,8
hospital admissions,ES,2024-10-13,2024-W41,12
hospital admissions,ES,2024-10-06,2024-W40,6
hospital admissions,ES,2023-07-02,2023-W26,153
hospital admissions,ES,2023-06-25,2023-W25,516
hospital admissions,ES,2023-06-18,2023-W24,647
hospital admissions,ES,2023-06-11,2023-W23,864
hospital admissions,ES,2023-06-04,2023-W22,1160
hospital admissions,ES,2023-05-28,2023-W21,1258
hospital admissions,ES,2023-05-21,2023-W20,1292
hospital admissions,ES,2023-05-14,2023-W19,1355
hospital admissions,ES,2023-05-07,2023-W18,1347
hospital admissions,ES,2023-04-30,2023-W17,1408
hospital admissions,ES,2023-04-23,2023-W16,1380
hospital admissions,ES,2023-04-16,2023-W15,1510
hospital admissions,ES,2023-04-09,2023-W14,1183
hospital admissions,ES,2023-04-02,2023-W13,1178
hospital admissions,ES,2023-03-26,2023-W12,1190
hospital admissions,ES,2023-03-19,2023-W11,1168
hospital admissions,ES,2023-03-12,2023-W10,1359
hospital admissions,ES,2023-03-05,2023-W09,1210
hospital admissions,ES,2023-02-26,2023-W08,1181
hospital admissions,ES,2023-02-19,2023-W07,1083
hospital admissions,ES,2023-02-12,2023-W06,1090
hospital admissions,ES,2023-02-05,2023-W05,1050
hospital admissions,ES,2023-01-29,2023-W04,1102
hospital admissions,ES,2023-01-22,2023-W03,1342
hospital admissions,ES,2023-01-15,2023-W02,1869
hospital admissions,ES,2023-01-08,2023-W01,2099
hospital admissions,ES,2023-01-01,2022-W52,2100
hospital admissions,ES,2022-12-25,2022-W51,2074
hospital admissions,ES,2022-12-18,2022-W50,2350
hospital admissions,ES,2022-12-11,2022-W49,2286
hospital admissions,ES,2022-12-04,2022-W48,2191
hospital admissions,ES,2022-11-27,2022-W47,2018
hospital admissions,ES,2022-11-20,2022-W46,2082
hospital admissions,ES,2022-11-13,2022-W45,2015
hospital admissions,ES,2022-11-06,2022-W44,1777
hospital admissions,ES,2022-10-30,2022-W43,1964
hospital admissions,ES,2022-10-23,2022-W42,1999
hospital admissions,ES,2022-10-16,2022-W41,2091
hospital admissions,ES,2022-10-09,2022-W40,2119
hospital admissions,ES,2022-10-02,2022-W39,1614
hospital admissions,ES,2022-09-25,2022-W38,1407
hospital admissions,ES,2022-09-18,2022-W37,1381
hospital admissions,ES,2022-09-11,2022-W36,1335
hospital admissions,ES,2022-09-04,2022-W35,1473
hospital admissions,ES,2022-08-28,2022-W34,1744
hospital admissions,ES,2022-08-21,2022-W33,1907
hospital admissions,ES,2022-08-14,2022-W32,2388
hospital admissions,ES,2022-08-07,2022-W31,3035
hospital admissions,ES,2022-07-31,2022-W30,3868
hospital admissions,ES,2022-07-24,2022-W29,5421
hospital admissions,ES,2022-07-17,2022-W28,6701
hospital admissions,ES,2022-07-10,2022-W27,7722
hospital admissions,ES,2022-07-03,2022-W26,7559
hospital admissions,ES,2022-06-26,2022-W25,6306
hospital admissions,SE,2022-11-06,2022-W44,50
hospital admissions,SE,2022-10-30,2022-W43,57
hospital admissions,SE,2022-10-23,2022-W42,48
hospital admissions,SE,2022-10-16,2022-W41,53
hospital admissions,SE,2022-10-09,2022-W40,48
hospital admissions,SE,2022-10-02,2022-W39,63
hospital admissions,SE,2022-09-25,2022-W38,84
hospital admissions,SE,2022-09-18,2022-W37,72
hospital admissions,SE,2022-09-11,2022-W36,69
hospital admissions,SE,2022-09-04,2022-W35,59
hospital admissions,SE,2022-08-28,2022-W34,45
hospital admissions,SE,2022-08-21,2022-W33,79
hospital admissions,SE,2022-08-14,2022-W32,90
hospital admissions,SE,2022-08-07,2022-W31,92
hospital admissions,SE,2022-07-31,2022-W30,70
hospital admissions,SE,2022-07-24,2022-W29,110
hospital admissions,SE,2022-07-17,2022-W28,64
hospital admissions,SE,2022-07-10,2022-W27,43
hospital admissions,SE,2022-07-03,2022-W26,54
hospital admissions,SE,2022-06-26,2022-W25,46
